order_id,customer_id,order_date,amount_usd,category,product,is_subscription_order
O10410,C100082,2026-01-07,47.8,supplements,Omega Blend,False
O10414,C100082,2026-04-05,56.77,supplements,Daily Greens,False
O10415,C100083,2025-02-27,92.48,bundles,Starter Ritual Kit,False
O10417,C100083,2025-07-17,40.42,bundles,Starter Ritual Kit,False
O10416,C100083,2025-12-28,58.7,bundles,Gift Set,False
O10420,C100084,2025-08-28,28.97,supplements,Sleep Gummies,False
O10421,C100084,2025-10-06,51.83,skincare,Glow SPF 40,False
O10419,C100084,2026-01-31,46.75,supplements,Omega Blend,False
O10422,C100084,2026-03-03,19.07,supplements,Omega Blend,False
O10418,C100084,2026-04-23,18.31,supplements,Sleep Gummies,False
O10426,C100085,2024-09-03,112.42,bundles,Full Routine Bundle,False
O10423,C100085,2024-09-28,25.61,body-care,Velvet Body Butter,False
O10424,C100085,2024-11-23,114.29,bundles,Starter Ritual Kit,False
O10425,C100085,2025-04-29,47.85,bundles,Full Routine Bundle,False
O10430,C100086,2026-05-03,36.02,wellness-tea,Focus Blend,False
O10427,C100086,2026-05-07,44.5,supplements,Collagen Peptides,False
O10428,C100086,2026-05-17,29.49,supplements,Collagen Peptides,False
O10431,C100086,2026-05-22,48.69,supplements,Daily Greens,False
O10429,C100086,2026-06-05,50.07,supplements,Daily Greens,False
O10432,C100086,2026-06-28,18.75,haircare,Silk Repair Mask,False
O10438,C100087,2026-03-16,40.99,supplements,Omega Blend,False
O10439,C100087,2026-03-25,35.68,supplements,Daily Greens,True
O10435,C100087,2026-03-27,18.92,supplements,Collagen Peptides,True
O10433,C100087,2026-04-27,55.29,supplements,Collagen Peptides,True
O10437,C100087,2026-05-08,49.59,bundles,Starter Ritual Kit,True
O10436,C100087,2026-05-17,54.81,supplements,Sleep Gummies,False
O10434,C100087,2026-06-06,57.82,haircare,Root Boost Drops,True
O10440,C100088,2026-04-17,19.66,body-care,Sugar Scrub,False
O10441,C100088,2026-06-27,27.85,supplements,Daily Greens,False
O10444,C100089,2026-03-17,31.8,haircare,Root Boost Drops,False
O10442,C100089,2026-03-26,33.13,supplements,Sleep Gummies,False
O10443,C100089,2026-04-24,49.84,supplements,Daily Greens,False
O10445,C100090,2025-08-11,22.36,haircare,Gentle Wash,False
O10446,C100091,2025-07-13,20.66,wellness-tea,Detox Blend,False
O10447,C100091,2025-09-02,50.24,body-care,Hand Repair,False
O10450,C100091,2025-10-14,24.24,wellness-tea,Detox Blend,False
O10449,C100091,2025-10-24,45.79,wellness-tea,Calm Blend,False
O10448,C100091,2025-12-14,120.28,bundles,Gift Set,False
O10453,C100092,2025-04-16,41.06,haircare,Silk Repair Mask,False
O10457,C100092,2025-04-22,32.34,skincare,Clarity Cleanser,True
O10456,C100092,2025-08-15,48.1,wellness-tea,Focus Blend,False
O10458,C100092,2025-09-06,24.89,haircare,Silk Repair Mask,False
O10451,C100092,2025-09-08,37.28,haircare,Gentle Wash,True
O10455,C100092,2025-10-19,20.28,haircare,Silk Repair Mask,False
O10459,C100092,2026-03-18,43.66,haircare,Silk Repair Mask,True
O10461,C100092,2026-03-26,94.01,bundles,Full Routine Bundle,True
O10460,C100092,2026-05-15,50.82,haircare,Gentle Wash,True
O10452,C100092,2026-05-17,59.19,haircare,Gentle Wash,True
O10454,C100092,2026-07-12,39.35,haircare,Silk Repair Mask,True
O10464,C100093,2025-01-17,86.94,bundles,Gift Set,True
O10467,C100093,2025-02-03,47.83,supplements,Sleep Gummies,True
O10466,C100093,2025-03-17,59.22,haircare,Gentle Wash,False
O10465,C100093,2025-03-26,59.68,bundles,Starter Ritual Kit,True
O10468,C100093,2025-07-06,108.7,bundles,Gift Set,True
O10462,C100093,2025-07-15,34.16,wellness-tea,Detox Blend,False
O10463,C100093,2025-09-12,32.4,wellness-tea,Focus Blend,True
O10469,C100094,2026-05-07,114.82,bundles,Starter Ritual Kit,True
O10473,C100094,2026-05-07,52.86,wellness-tea,Detox Blend,False
O10474,C100094,2026-06-06,107.83,bundles,Starter Ritual Kit,False
O10470,C100094,2026-06-08,99.39,bundles,Full Routine Bundle,True
O10471,C100094,2026-06-15,101.0,bundles,Full Routine Bundle,True
O10475,C100094,2026-06-27,130.47,bundles,Starter Ritual Kit,True
O10472,C100094,2026-06-27,90.62,bundles,Starter Ritual Kit,False
O10478,C100095,2025-09-28,27.24,haircare,Silk Repair Mask,False
O10481,C100095,2025-10-26,49.61,haircare,Gentle Wash,False
O10480,C100095,2025-11-03,26.96,haircare,Root Boost Drops,False
O10482,C100095,2025-11-11,40.41,bundles,Gift Set,False
O10479,C100095,2025-11-16,35.47,haircare,Gentle Wash,False
O10477,C100095,2025-12-21,42.05,haircare,Root Boost Drops,False
O10476,C100095,2025-12-31,57.16,haircare,Gentle Wash,False
O10483,C100096,2026-05-26,38.45,body-care,Sugar Scrub,False
O10484,C100096,2026-06-21,21.46,body-care,Velvet Body Butter,False
O10486,C100097,2024-09-25,47.69,bundles,Starter Ritual Kit,False
O10487,C100097,2024-12-31,92.73,bundles,Starter Ritual Kit,False
O10489,C100097,2025-03-28,18.25,body-care,Hand Repair,False
O10485,C100097,2025-12-20,49.37,skincare,Dew Cream,False
O10488,C100097,2026-04-05,97.83,bundles,Full Routine Bundle,False
O10490,C100098,2025-02-14,75.73,bundles,Gift Set,False
O10495,C100099,2024-05-26,22.12,body-care,Hand Repair,False
O10497,C100099,2024-06-18,26.13,body-care,Sugar Scrub,False
O10491,C100099,2024-12-11,71.37,bundles,Full Routine Bundle,False
O10498,C100099,2025-04-16,93.58,bundles,Gift Set,False
O10496,C100099,2025-08-05,46.19,body-care,Velvet Body Butter,False
O10493,C100099,2025-09-05,25.62,body-care,Hand Repair,False
O10494,C100099,2026-03-27,37.37,body-care,Hand Repair,False
O10492,C100099,2026-05-11,24.76,body-care,Velvet Body Butter,False
O10500,C100100,2024-07-25,40.62,wellness-tea,Focus Blend,False
O10503,C100100,2024-11-08,50.56,wellness-tea,Focus Blend,True
O10501,C100100,2024-12-11,18.78,wellness-tea,Detox Blend,True
O10499,C100100,2025-02-08,25.38,wellness-tea,Detox Blend,True
O10502,C100100,2025-02-24,42.78,wellness-tea,Calm Blend,True
O10504,C100100,2025-03-27,23.62,supplements,Daily Greens,True
O10506,C100101,2025-02-18,19.8,body-care,Velvet Body Butter,False
O10505,C100101,2026-05-24,19.7,supplements,Omega Blend,False
O10510,C100102,2026-05-14,105.88,bundles,Starter Ritual Kit,True
O10512,C100102,2026-05-15,62.12,bundles,Starter Ritual Kit,True
O10508,C100102,2026-05-23,112.84,bundles,Gift Set,True
O10511,C100102,2026-05-26,46.36,wellness-tea,Focus Blend,True
O10507,C100102,2026-06-03,28.57,body-care,Velvet Body Butter,True
O10509,C100102,2026-06-16,46.72,bundles,Gift Set,True
O10513,C100103,2026-05-12,27.1,skincare,Glow SPF 40,False
O10515,C100103,2026-05-14,45.71,body-care,Sugar Scrub,False
O10514,C100103,2026-05-16,77.55,bundles,Starter Ritual Kit,False
O10517,C100104,2025-06-18,43.35,skincare,Renew Serum,False
O10519,C100104,2026-01-03,27.64,skincare,Glow SPF 40,False
O10518,C100104,2026-01-09,39.93,wellness-tea,Focus Blend,False
O10516,C100104,2026-01-10,50.92,skincare,Renew Serum,False
O10525,C100105,2024-10-05,28.66,skincare,Clarity Cleanser,False
O10521,C100105,2025-05-02,33.75,skincare,Dew Cream,False
O10524,C100105,2025-05-20,26.56,skincare,Glow SPF 40,False
O10523,C100105,2025-06-10,40.52,skincare,Clarity Cleanser,False
O10522,C100105,2025-06-29,22.48,skincare,Glow SPF 40,False
O10520,C100105,2025-10-06,18.23,skincare,Renew Serum,False
O10528,C100106,2026-02-25,43.79,wellness-tea,Detox Blend,True
O10531,C100106,2026-05-05,18.01,body-care,Velvet Body Butter,True
O10526,C100106,2026-05-06,58.51,body-care,Velvet Body Butter,False
O10527,C100106,2026-05-22,21.7,wellness-tea,Focus Blend,True
O10530,C100106,2026-05-25,26.18,supplements,Collagen Peptides,True
O10529,C100106,2026-06-07,44.89,haircare,Root Boost Drops,True
O10533,C100107,2025-01-04,22.47,supplements,Daily Greens,False
O10532,C100107,2025-03-11,57.05,wellness-tea,Detox Blend,False
O10534,C100107,2025-05-05,58.18,body-care,Hand Repair,False
O10536,C100108,2025-02-11,66.15,bundles,Full Routine Bundle,True
O10539,C100108,2025-05-11,64.12,bundles,Starter Ritual Kit,True
O10535,C100108,2025-05-21,68.77,bundles,Full Routine Bundle,True
O10540,C100108,2025-06-03,111.57,bundles,Starter Ritual Kit,False
O10543,C100108,2025-09-24,34.71,supplements,Collagen Peptides,True
O10541,C100108,2025-12-20,40.21,bundles,Gift Set,False
O10537,C100108,2026-02-26,56.09,bundles,Full Routine Bundle,True
O10542,C100108,2026-03-11,55.72,wellness-tea,Detox Blend,False
O10538,C100108,2026-04-01,108.54,bundles,Starter Ritual Kit,True
O10547,C100109,2024-10-29,60.72,bundles,Starter Ritual Kit,False
O10544,C100109,2024-11-17,33.19,skincare,Clarity Cleanser,True
O10545,C100109,2024-12-18,43.75,skincare,Clarity Cleanser,True
O10553,C100109,2025-02-14,32.45,supplements,Omega Blend,True
O10546,C100109,2025-03-23,33.33,supplements,Omega Blend,True
O10551,C100109,2025-06-13,22.16,skincare,Dew Cream,True
O10549,C100109,2025-09-26,35.7,haircare,Silk Repair Mask,False
O10548,C100109,2025-11-04,34.0,skincare,Dew Cream,False
O10552,C100109,2025-11-10,36.89,skincare,Clarity Cleanser,True
O10550,C100109,2025-12-01,31.26,skincare,Glow SPF 40,True
O10556,C100110,2025-01-06,31.31,wellness-tea,Focus Blend,False
O10555,C100110,2025-04-22,53.65,wellness-tea,Calm Blend,False
O10554,C100110,2025-05-05,114.23,bundles,Full Routine Bundle,False
O10558,C100111,2024-05-11,44.57,bundles,Full Routine Bundle,True
O10557,C100111,2024-08-16,26.84,skincare,Glow SPF 40,True
O10560,C100111,2024-10-26,65.86,bundles,Gift Set,True
O10559,C100111,2025-09-03,53.95,bundles,Gift Set,False
O10562,C100112,2025-10-29,27.54,wellness-tea,Calm Blend,False
O10563,C100112,2025-12-11,24.54,wellness-tea,Calm Blend,False
O10561,C100112,2026-02-13,44.87,wellness-tea,Detox Blend,False
O10566,C100113,2024-12-16,28.06,supplements,Sleep Gummies,False
O10567,C100113,2025-01-31,29.29,supplements,Collagen Peptides,False
O10565,C100113,2025-04-19,75.61,bundles,Full Routine Bundle,False
O10569,C100113,2025-09-24,25.89,wellness-tea,Calm Blend,False
O10564,C100113,2026-01-29,35.29,supplements,Omega Blend,False
O10568,C100113,2026-03-10,22.63,supplements,Omega Blend,False
O10570,C100114,2025-12-26,50.58,skincare,Renew Serum,False
O10574,C100115,2025-07-09,46.0,skincare,Renew Serum,False
O10575,C100115,2025-07-18,25.03,skincare,Clarity Cleanser,False
O10572,C100115,2025-08-24,44.42,haircare,Silk Repair Mask,False
O10576,C100115,2025-10-10,58.69,skincare,Glow SPF 40,False
O10577,C100115,2025-11-04,21.76,skincare,Dew Cream,False
O10571,C100115,2025-11-15,59.25,skincare,Glow SPF 40,False
O10573,C100115,2025-11-17,28.64,skincare,Clarity Cleanser,False
O10579,C100116,2024-12-05,55.74,body-care,Sugar Scrub,False
O10581,C100116,2025-03-24,48.76,body-care,Sugar Scrub,False
O10580,C100116,2025-06-13,47.28,body-care,Velvet Body Butter,False
O10578,C100116,2025-07-12,57.43,bundles,Gift Set,False
O10582,C100116,2025-09-14,24.73,body-care,Hand Repair,False
O10588,C100117,2024-05-06,85.01,bundles,Starter Ritual Kit,True
O10584,C100117,2024-06-02,98.82,bundles,Starter Ritual Kit,True
O10586,C100117,2024-09-17,98.9,bundles,Full Routine Bundle,True
O10587,C100117,2024-09-30,44.14,bundles,Starter Ritual Kit,True
O10589,C100117,2024-11-05,126.29,bundles,Full Routine Bundle,False
O10585,C100117,2024-11-11,25.5,haircare,Silk Repair Mask,True
O10590,C100117,2024-12-25,40.22,supplements,Daily Greens,False
O10583,C100117,2025-02-18,88.02,bundles,Full Routine Bundle,False
O10596,C100118,2025-05-19,18.68,body-care,Velvet Body Butter,False
O10592,C100118,2025-07-06,45.62,skincare,Glow SPF 40,False
O10597,C100118,2025-08-08,53.94,haircare,Silk Repair Mask,False
O10594,C100118,2025-09-12,28.11,skincare,Dew Cream,True
O10595,C100118,2025-10-15,58.39,skincare,Glow SPF 40,False
O10591,C100118,2025-10-22,45.94,skincare,Renew Serum,True
O10593,C100118,2026-01-19,53.48,supplements,Omega Blend,False
O10598,C100119,2026-03-20,41.9,haircare,Silk Repair Mask,False
O10604,C100120,2024-08-17,34.74,skincare,Glow SPF 40,False
O10605,C100120,2024-10-16,26.32,skincare,Glow SPF 40,True
O10606,C100120,2024-12-05,28.34,body-care,Velvet Body Butter,True
O10600,C100120,2024-12-28,44.62,skincare,Glow SPF 40,True
O10603,C100120,2025-02-13,32.12,skincare,Glow SPF 40,True
O10599,C100120,2025-03-19,57.07,wellness-tea,Calm Blend,False
O10608,C100120,2025-03-29,45.53,skincare,Clarity Cleanser,True
O10607,C100120,2025-05-29,22.73,skincare,Glow SPF 40,True
O10601,C100120,2025-08-08,24.28,skincare,Dew Cream,True
O10602,C100120,2025-11-28,42.16,body-care,Velvet Body Butter,True
O10614,C100121,2024-03-25,34.32,skincare,Clarity Cleanser,True
O10613,C100121,2024-10-16,65.84,bundles,Gift Set,True
O10611,C100121,2024-10-21,108.93,bundles,Gift Set,True
O10610,C100121,2024-12-27,83.14,bundles,Full Routine Bundle,True
O10612,C100121,2025-01-12,41.3,bundles,Gift Set,False
O10609,C100121,2025-04-17,116.52,bundles,Full Routine Bundle,True
O10615,C100122,2025-01-31,47.92,skincare,Renew Serum,False
O10616,C100123,2026-05-31,57.65,skincare,Clarity Cleanser,False
O10619,C100123,2026-06-05,31.12,body-care,Hand Repair,False
O10617,C100123,2026-06-05,52.28,bundles,Gift Set,False
O10618,C100123,2026-06-09,103.03,bundles,Full Routine Bundle,False
O10621,C100124,2025-02-13,48.54,haircare,Root Boost Drops,False
O10626,C100124,2025-02-22,99.62,bundles,Starter Ritual Kit,False
O10623,C100124,2025-03-04,25.76,haircare,Gentle Wash,False
O10625,C100124,2025-04-17,46.9,haircare,Root Boost Drops,False
O10620,C100124,2025-10-20,41.41,haircare,Gentle Wash,False
O10624,C100124,2025-11-18,27.7,haircare,Silk Repair Mask,False
O10627,C100124,2026-03-29,24.88,haircare,Silk Repair Mask,False
O10622,C100124,2026-04-13,36.61,supplements,Sleep Gummies,False
O10628,C100125,2025-02-10,48.25,wellness-tea,Focus Blend,False
O10630,C100126,2024-08-01,39.71,skincare,Dew Cream,True
O10632,C100126,2024-08-13,42.79,skincare,Dew Cream,False
O10629,C100126,2024-09-29,52.76,skincare,Glow SPF 40,True
O10631,C100126,2024-12-23,25.55,skincare,Dew Cream,True
O10637,C100127,2026-01-01,37.26,body-care,Sugar Scrub,False
O10633,C100127,2026-01-16,50.27,body-care,Sugar Scrub,False
O10636,C100127,2026-01-29,23.53,body-care,Velvet Body Butter,False
O10634,C100127,2026-02-26,54.49,haircare,Silk Repair Mask,False
O10635,C100127,2026-03-18,31.0,body-care,Sugar Scrub,False
O10639,C100128,2025-02-25,46.23,haircare,Gentle Wash,True
O10644,C100128,2025-03-10,59.46,body-care,Sugar Scrub,False
O10640,C100128,2025-07-13,58.58,haircare,Gentle Wash,True
O10642,C100128,2025-07-26,30.3,supplements,Collagen Peptides,True
O10638,C100128,2025-08-15,43.34,supplements,Sleep Gummies,False
O10643,C100128,2025-08-16,40.04,supplements,Collagen Peptides,True
O10641,C100128,2025-09-01,33.48,supplements,Omega Blend,False
O10648,C100129,2024-12-31,51.19,supplements,Sleep Gummies,False
O10645,C100129,2025-04-08,22.96,skincare,Glow SPF 40,False
O10649,C100129,2025-05-08,18.26,haircare,Gentle Wash,False
O10647,C100129,2025-06-28,51.85,haircare,Silk Repair Mask,False
O10646,C100129,2025-09-30,51.58,haircare,Root Boost Drops,False
O10653,C100130,2024-03-10,19.31,wellness-tea,Focus Blend,False
O10650,C100130,2024-07-25,32.07,wellness-tea,Focus Blend,False
O10652,C100130,2024-08-27,46.79,wellness-tea,Focus Blend,False
O10651,C100130,2025-01-04,41.73,supplements,Sleep Gummies,False
O10655,C100131,2026-03-08,56.36,haircare,Root Boost Drops,True
O10657,C100131,2026-04-13,50.32,wellness-tea,Calm Blend,False
O10656,C100131,2026-05-12,25.99,wellness-tea,Focus Blend,False
O10659,C100131,2026-05-19,57.16,wellness-tea,Detox Blend,False
O10654,C100131,2026-05-20,57.93,wellness-tea,Calm Blend,True
O10658,C100131,2026-05-27,48.43,haircare,Root Boost Drops,True
O10661,C100132,2024-06-26,22.3,supplements,Sleep Gummies,False
O10662,C100132,2025-02-24,47.58,supplements,Sleep Gummies,False
O10663,C100132,2025-03-10,43.76,supplements,Sleep Gummies,False
O10660,C100132,2025-06-28,24.27,supplements,Sleep Gummies,False
O10665,C100133,2026-04-30,41.85,wellness-tea,Calm Blend,False
O10664,C100133,2026-05-14,109.68,bundles,Gift Set,False
O10667,C100133,2026-05-20,122.36,bundles,Full Routine Bundle,False
O10666,C100133,2026-06-06,37.13,skincare,Glow SPF 40,False
O10668,C100133,2026-06-11,124.36,bundles,Full Routine Bundle,False
O10669,C100134,2025-10-03,67.52,bundles,Full Routine Bundle,False
O10670,C100134,2025-10-27,62.12,bundles,Starter Ritual Kit,False
O10671,C100134,2026-04-26,58.84,bundles,Gift Set,False
O10672,C100135,2025-12-12,36.7,skincare,Clarity Cleanser,False
O10673,C100135,2026-02-07,46.79,skincare,Glow SPF 40,False
O10677,C100136,2026-06-18,33.51,haircare,Gentle Wash,False
O10674,C100136,2026-06-23,56.35,haircare,Root Boost Drops,False
O10675,C100136,2026-06-30,59.27,haircare,Root Boost Drops,False
O10678,C100136,2026-07-09,22.61,supplements,Sleep Gummies,False
O10676,C100136,2026-07-12,59.43,haircare,Root Boost Drops,False
O10684,C100137,2025-07-28,47.91,haircare,Root Boost Drops,True
O10687,C100137,2025-08-15,37.84,haircare,Gentle Wash,True
O10686,C100137,2025-08-23,23.97,skincare,Clarity Cleanser,True
O10679,C100137,2025-10-28,35.52,haircare,Root Boost Drops,False
O10681,C100137,2025-11-22,21.56,haircare,Gentle Wash,False
O10683,C100137,2025-11-28,32.92,wellness-tea,Calm Blend,True
O10685,C100137,2025-12-07,19.59,haircare,Root Boost Drops,False
O10688,C100137,2026-01-05,31.12,body-care,Velvet Body Butter,False
O10680,C100137,2026-01-06,45.23,haircare,Silk Repair Mask,False
O10682,C100137,2026-02-21,57.07,body-care,Hand Repair,True
O10692,C100138,2024-09-23,22.69,supplements,Collagen Peptides,False
O10689,C100138,2024-12-19,45.57,supplements,Sleep Gummies,False
O10691,C100138,2025-01-02,23.57,supplements,Sleep Gummies,False
O10690,C100138,2025-05-14,38.36,supplements,Collagen Peptides,False
O10695,C100139,2025-10-07,20.21,skincare,Glow SPF 40,False
O10693,C100139,2025-11-04,50.36,wellness-tea,Calm Blend,False
O10697,C100139,2025-11-26,29.03,wellness-tea,Detox Blend,False
O10701,C100139,2025-12-06,45.48,body-care,Sugar Scrub,False
O10696,C100139,2026-01-10,57.83,body-care,Hand Repair,False
O10694,C100139,2026-03-23,42.27,haircare,Root Boost Drops,False
O10699,C100139,2026-03-28,22.09,skincare,Clarity Cleanser,False
O10698,C100139,2026-05-20,51.49,body-care,Sugar Scrub,False
O10700,C100139,2026-06-13,118.91,bundles,Full Routine Bundle,False
O10703,C100140,2025-01-14,57.42,skincare,Dew Cream,False
O10702,C100140,2025-09-27,29.9,skincare,Dew Cream,False
O10705,C100140,2025-12-03,50.08,skincare,Dew Cream,False
O10706,C100140,2025-12-19,30.37,skincare,Renew Serum,False
O10704,C100140,2026-01-09,58.23,skincare,Renew Serum,False
O10709,C100141,2024-08-07,43.79,supplements,Daily Greens,False
O10707,C100141,2024-11-02,36.5,supplements,Omega Blend,False
O10711,C100141,2025-06-29,55.65,skincare,Dew Cream,False
O10710,C100141,2026-03-16,19.46,supplements,Daily Greens,False
O10708,C100141,2026-05-06,45.11,haircare,Silk Repair Mask,False
O10715,C100142,2024-09-07,21.38,supplements,Omega Blend,False
O10714,C100142,2025-03-11,98.02,bundles,Gift Set,False
O10716,C100142,2026-01-30,41.29,haircare,Root Boost Drops,False
O10712,C100142,2026-02-18,75.12,bundles,Gift Set,False
